3.000000E+1	4.496887E-3	-1.391610E-2
3.050000E+1	4.571835E-3	-1.388560E-2
3.100000E+1	4.646783E-3	-1.388560E-2
3.150000E+1	4.721731E-3	-1.390080E-2
3.200000E+1	4.796679E-3	-1.391610E-2
3.250000E+1	4.871627E-3	-1.390080E-2
3.300000E+1	4.946576E-3	-1.389320E-2
3.350000E+1	5.021524E-3	-1.390080E-2
3.400000E+1	5.096472E-3	-1.390840E-2
3.450000E+1	5.171420E-3	-1.391610E-2
3.500000E+1	5.246368E-3	-1.389320E-2
3.550000E+1	5.321316E-3	-1.389320E-2
3.600000E+1	5.396264E-3	-1.391610E-2
3.650000E+1	5.471212E-3	-1.391610E-2
3.700000E+1	5.546160E-3	-1.391610E-2
3.750000E+1	5.621109E-3	-1.391610E-2
3.800000E+1	5.696057E-3	-1.392370E-2
3.850000E+1	5.771005E-3	-1.390840E-2
3.900000E+1	5.845953E-3	-1.387030E-2
3.950000E+1	5.920901E-3	-1.386270E-2
4.000000E+1	5.995849E-3	-1.387790E-2
4.050000E+1	6.070797E-3	-1.387030E-2
4.100000E+1	6.145745E-3	-1.385500E-2
4.150000E+1	6.220694E-3	-1.387790E-2
4.200000E+1	6.295642E-3	-1.387790E-2
4.250000E+1	6.370590E-3	-1.386270E-2
4.300000E+1	6.445538E-3	-1.388560E-2
4.350000E+1	6.520486E-3	-1.386270E-2
4.400000E+1	6.595434E-3	-1.387030E-2
4.450000E+1	6.670382E-3	-1.384740E-2
4.500000E+1	6.745330E-3	-1.355750E-2
4.550000E+1	6.820278E-3	-1.033030E-2
4.600000E+1	6.895227E-3	-8.697570E-3
4.650000E+1	6.970175E-3	-9.246890E-3
4.700000E+1	7.045123E-3	-9.498660E-3
4.750000E+1	7.120071E-3	-9.635980E-3
4.800000E+1	7.195019E-3	-9.719910E-3
4.850000E+1	7.269967E-3	-9.719910E-3
4.900000E+1	7.344915E-3	-9.773310E-3
4.950000E+1	7.419863E-3	-9.849610E-3
5.000000E+1	7.494811E-3	-9.841980E-3
5.050000E+1	7.569760E-3	-9.643610E-3
5.100000E+1	7.644708E-3	-9.346070E-3
5.150000E+1	7.719656E-3	-6.370570E-3
5.200000E+1	7.794604E-3	1.795210E-2
5.250000E+1	7.869552E-3	1.297310E-1
5.300000E+1	7.944500E-3	1.288540E-1
5.350000E+1	8.019448E-3	1.212700E-1
5.400000E+1	8.094396E-3	1.167680E-1
5.450000E+1	8.169344E-3	1.149450E-1
5.500000E+1	8.244293E-3	1.136100E-1
5.550000E+1	8.319241E-3	1.123430E-1
5.600000E+1	8.394189E-3	1.114510E-1
5.650000E+1	8.469137E-3	1.107180E-1
5.700000E+1	8.544085E-3	1.105200E-1
5.750000E+1	8.619033E-3	1.096960E-1
5.800000E+1	8.693981E-3	1.091690E-1
5.850000E+1	8.768929E-3	1.086580E-1
5.900000E+1	8.843878E-3	1.092690E-1
5.950000E+1	8.918826E-3	1.087960E-1
6.000000E+1	8.993774E-3	1.090700E-1
6.050000E+1	9.068722E-3	1.081700E-1
6.100000E+1	9.143670E-3	1.084750E-1
6.150000E+1	9.218618E-3	1.076890E-1
6.200000E+1	9.293566E-3	1.074380E-1
6.250000E+1	9.368514E-3	1.072930E-1
6.300000E+1	9.443462E-3	1.074830E-1
6.350000E+1	9.518411E-3	1.068040E-1
6.400000E+1	9.593359E-3	1.066900E-1
6.450000E+1	9.668307E-3	1.065450E-1
6.500000E+1	9.743255E-3	1.062250E-1
6.550000E+1	9.818203E-3	1.052330E-1
6.600000E+1	9.893151E-3	1.046220E-1
6.650000E+1	9.968099E-3	1.048360E-1
6.700000E+1	1.004305E-2	1.044550E-1
6.750000E+1	1.011800E-2	1.041190E-1
6.800000E+1	1.019294E-2	1.035850E-1
6.850000E+1	1.026789E-2	1.033410E-1
6.900000E+1	1.034284E-2	1.029590E-1
6.950000E+1	1.041779E-2	1.028750E-1
7.000000E+1	1.049274E-2	1.032720E-1
7.050000E+1	1.056768E-2	1.035010E-1
7.100000E+1	1.064263E-2	1.025930E-1
7.150000E+1	1.071758E-2	1.020130E-1
